# graph=cua-driver	target=x86_64-unknown-linux-gnu	lock_sha256=a510513612cbb9c93b9f24b2c6f329c64c07013f333b9abcc3dcea0bccf9b13a	external_packages=320
name	version	source	checksum	license	normalized_license	repository	vcs_commit	path_in_vcs	notice_files
petgraph	0.8.3	registry+https://github.com/rust-lang/crates.io-index	8701b58ea97060d5e5b155d383a69952a60943f0e6dfe30b04c287beb0b27455	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/petgraph/petgraph	162903562ce5b00cdba390a0d9c1bb80f1c75bf5		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:7576269ea71f767b99297934c0b2367532690f8c4badc695edf8e04ab6a1e545;assets/images/LICENSE.md@sha256:608fdcbb7daea2541c57228f21fc97deec310b19dafde70b2f4b84a96bf779f8
phf	0.12.1	registry+https://github.com/rust-lang/crates.io-index	913273894cec178f401a31ec4b656318d95473527be05c0752cc41cdc32be8b7	MIT	MIT	https://github.com/rust-phf/rust-phf	03a930696231da01005e762425841f91587b3e04	phf	LICENSE@sha256:0ab4d106b6faac07fb6a051815fd1b4d862d730895e2d7d7358c2f13565e7a38
phf_shared	0.12.1	registry+https://github.com/rust-lang/crates.io-index	06005508882fb681fd97892ecff4b7fd0fee13ef1aa569f8695dae7ab9099981	MIT	MIT	https://github.com/rust-phf/rust-phf	03a930696231da01005e762425841f91587b3e04	phf_shared	LICENSE@sha256:0ab4d106b6faac07fb6a051815fd1b4d862d730895e2d7d7358c2f13565e7a38
pin-project-lite	0.2.17	registry+https://github.com/rust-lang/crates.io-index	a89322df9ebe1c1578d689c92318e070967d1042b512afbe49518723f4e6d5cd	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/taiki-e/pin-project-lite	3bdf763446aa78f90e3bdac1ef583e014832ab4c		LICENSE-APACHE@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
piper	0.2.5	registry+https://github.com/rust-lang/crates.io-index	c835479a4443ded371d6c535cbfd8d31ad92c5d23ae9770a61bc155e4992a3c1	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/smol-rs/piper	85da45edce0b9262f00d79d9a42ce0372fb42a10		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
pkg-config	0.3.33	registry+https://github.com/rust-lang/crates.io-index	19f132c84eca552bf34cab8ec81f1c1dcc229b811638f9d283dceabe58c5569e	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/pkg-config-rs	f4ac872e02f9e2c111c55f3ed0eee6284d41d50f		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:378f5840b258e2779c39418f3f2d7b2ba96f1c7917dd6be0713f88305dbda397
png	0.18.1	registry+https://github.com/rust-lang/crates.io-index	60769b8b31b2a9f263dae2776c37b1b28ae246943cf719eb6946a1db05128a61	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/image-rs/image-png	2a3f980245e3ae38b82ade96533e7b450e8477bb		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:eaf40297c75da471f7cda1f3458e8d91b4b2ec866e609527a13acfa93b638652
polling	3.11.0	registry+https://github.com/rust-lang/crates.io-index	5d0e4f59085d47d8241c88ead0f274e8a0cb551f3625263c05eb8dd897c34218	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/smol-rs/polling	f404d08dd2a61994ac5fe0ed663bc051bd94c053		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
postcard	1.1.3	registry+https://github.com/rust-lang/crates.io-index	6764c3b5dd454e283a30e6dfe78e9b31096d9e32036b5d1eaac7a6119ccb9a24	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/jamesmunns/postcard	718aa6a6850456017c19eeff67303c633f875736	source/postcard	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:177540cad091a40e8071db310bc3b6115c4e329a92a234609b60c154b008a888
potential_utf	0.1.5	registry+https://github.com/rust-lang/crates.io-index	0103b1cef7ec0cf76490e969665504990193874ea05c85ff9bab8b911d0a0564	Unicode-3.0	Unicode-3.0	https://github.com/unicode-org/icu4x	c9fac4e625ccb2c6a7aa35079fff9709db4385ac	utils/potential_utf	LICENSE@sha256:f367c1b8e1aa262435251e442901da4607b4650e0e63a026f5044473ecfb90f2
ppv-lite86	0.2.21	registry+https://github.com/rust-lang/crates.io-index	85eae3c4ed2f50dcfe72643da4befc30deadb458a9b590d720cde2f2b1e97da9	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/cryptocorrosion/cryptocorrosion	000a6cd6bbcb0b091381dc5f8fe6d6efa480b818	utils-simd/ppv-lite86	LICENSE-APACHE@sha256:0218327e7a480793ffdd4eb792379a9709e5c135c7ba267f709d6f6d4d70af0a;LICENSE-MIT@sha256:4cada0bd02ea3692eee6f16400d86c6508bbd3bafb2b65fed0419f36d4f83e8f
proc-macro-crate	3.5.0	registry+https://github.com/rust-lang/crates.io-index	e67ba7e9b2b56446f1d419b1d807906278ffa1a658a8a5d8a39dcb1f5a78614f	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/bkchr/proc-macro-crate	8f3d8b04539f732e09c07907f138a248c8d0eed9		LICENSE-APACHE@sha256:8ada45cd9f843acf64e4722ae262c622a2b3b3007c7310ef36ac1061a30f6adb;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
proc-macro2	1.0.106	registry+https://github.com/rust-lang/crates.io-index	8fd00f0bb2e90d81d1044c2b32617f68fcb9fa3bb7640c23e9c748e53fb30934	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/proc-macro2	58ab776b95a4c2865554badbb6629c50971a9118		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
pxfm	0.1.29	registry+https://github.com/rust-lang/crates.io-index	e0c5ccf5294c6ccd63a74f1565028353830a9c2f5eb0c682c355c471726a6e3f	BSD-3-Clause OR Apache-2.0	BSD-3-Clause OR Apache-2.0	https://github.com/awxkee/pxfm	fbf859ceb1f3f90e1daf5281aa5d60b8e01e009e		LICENSE-APACHE.md@sha256:90bf2d659c43045111b65c733ab2a6d4cbcb422a098368c8c58a9ba3db4ed0c5;LICENSE.md@sha256:2aa92cada6431e75615e3fe6cb1a9082c98f777d48ae1c087c0da0e37f7b8bff
quick-xml	0.39.4	registry+https://github.com/rust-lang/crates.io-index	cdcc8dd4e2f670d309a5f0e83fe36dfdc05af317008fea29144da1a2ac858e5e	MIT	MIT	https://github.com/tafia/quick-xml	f72e8b3718f4e13c949934549bbe4290e65085b1		LICENSE-MIT.md@sha256:5b2c207dcf571267ebe0bbdd5bf321f561ddc22ff597e7b363e96f4539507a29
quote	1.0.45	registry+https://github.com/rust-lang/crates.io-index	41f2619966050689382d2b44f664f4bc593e129785a36d6ee376ddf37259b924	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/quote	842ffde933fdd76cd1681a288bed136d8b95a97a		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
radium	0.7.0	registry+https://github.com/rust-lang/crates.io-index	dc33ff2d4973d518d823d61aa239014831e521c75da58e3df4840d3f47749d09	MIT	MIT	https://github.com/bitvecto-rs/radium	3f27e0d827338aee919213fd071b99819a1b9fff		LICENSE.txt@sha256:13f4cc9fbc8d4a447b28aa84019c10ad4abf4b5f6919db061bf6690ccc23bc02
rand	0.10.2	registry+https://github.com/rust-lang/crates.io-index	c7f5fa3a058cd35567ef9bfa5e75732bee0f9e4c55fa90477bef2dfcdbc4be80	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-random/rand	1540ea327e8beaf0694ea64f6d9eb8eaadd47bd5		COPYRIGHT@sha256:90eb64f0279b0d9432accfa6023ff803bc4965212383697eee27a0f426d5f8d5;LICENSE-APACHE@sha256:35242e7a83f69875e6edeff02291e688c97caafe2f8902e4e19b49d3e78b4cab;LICENSE-MIT@sha256:209fbbe0ad52d9235e37badf9cadfe4dbdc87203179c0899e738b39ade42177b
rand	0.8.6	registry+https://github.com/rust-lang/crates.io-index	5ca0ecfa931c29007047d1bc58e623ab12e5590e8c7cc53200d5202b69266d8a	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-random/rand	5309f25bb5e7d21ac01c5b6f476badd06f9cdc3f		COPYRIGHT@sha256:90eb64f0279b0d9432accfa6023ff803bc4965212383697eee27a0f426d5f8d5;LICENSE-APACHE@sha256:35242e7a83f69875e6edeff02291e688c97caafe2f8902e4e19b49d3e78b4cab;LICENSE-MIT@sha256:209fbbe0ad52d9235e37badf9cadfe4dbdc87203179c0899e738b39ade42177b
rand_chacha	0.3.1	registry+https://github.com/rust-lang/crates.io-index	e6c10a63a0fa32252be49d21e7709d4d4baf8d231c2dbce1eaa8141b9b127d88	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-random/rand	98a0339f99ecfe0467b2829c329bd8b7525a1c21		COPYRIGHT@sha256:90eb64f0279b0d9432accfa6023ff803bc4965212383697eee27a0f426d5f8d5;LICENSE-APACHE@sha256:aaff376532ea30a0cd5330b9502ad4a4c8bf769c539c87ffe78819d188a18ebf;LICENSE-MIT@sha256:209fbbe0ad52d9235e37badf9cadfe4dbdc87203179c0899e738b39ade42177b
rand_core	0.10.1	registry+https://github.com/rust-lang/crates.io-index	63b8176103e19a2643978565ca18b50549f6101881c443590420e4dc998a3c69	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-random/rand_core	5cd7df496d0bff1d95534ac8b66a2610f5bf7808		COPYRIGHT@sha256:92b81db30f7ab6d693e0af5661a40d273ca1947e891123ed823924192c10cbc7;LICENSE-APACHE@sha256:6df43f6f4b5d4587f3d8d71e45532c688fd168afa5fe89d571cb32fa09c4ef51;LICENSE-MIT@sha256:8b6e9feec03e7c9a5facb26855cecd31662bf989b636bcfe79521bdf8ac863f0
rand_core	0.6.4	registry+https://github.com/rust-lang/crates.io-index	ec0be4795e2f6a28069bec0b5ff3e2ac9bafc99e6a9a7dc3547996c5c816922c	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-random/rand	89a1336b934c68ddce548127c6f8afd910b35a18	rand_core	COPYRIGHT@sha256:90eb64f0279b0d9432accfa6023ff803bc4965212383697eee27a0f426d5f8d5;LICENSE-APACHE@sha256:6df43f6f4b5d4587f3d8d71e45532c688fd168afa5fe89d571cb32fa09c4ef51;LICENSE-MIT@sha256:209fbbe0ad52d9235e37badf9cadfe4dbdc87203179c0899e738b39ade42177b
ref-cast	1.0.25	registry+https://github.com/rust-lang/crates.io-index	f354300ae66f76f1c85c5f84693f0ce81d747e2c3f21a45fef496d89c960bf7d	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/ref-cast	8cea9d561e44ec4ebaf4de1ba64bedfdf2944138		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
ref-cast-impl	1.0.25	registry+https://github.com/rust-lang/crates.io-index	b7186006dcb21920990093f30e3dea63b7d6e977bf1256be20c3563a5db070da	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/ref-cast	8cea9d561e44ec4ebaf4de1ba64bedfdf2944138	derive	LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
referencing	0.46.10	registry+https://github.com/rust-lang/crates.io-index	0fbf332a2f81899f6836f22c03da73dae8a664c32e3016b84692c23cddadc95d	MIT	MIT	https://github.com/Stranger6667/jsonschema	ecaeceac2340908a8fbf71404442296bd1536520	crates/jsonschema-referencing	LICENSE@sha256:117829c3ca21efb132d81a44b55363d395ab8eea18526873bc828da4c0e5f038
regex	1.12.3	registry+https://github.com/rust-lang/crates.io-index	e10754a14b9137dd7b1e3e5b0493cc9171fdd105e0ab477f51b72e7f3ac0e276	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/regex	b028e4f40eac8959d05e82abf8404906b1c565c0		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
regex-automata	0.4.14	registry+https://github.com/rust-lang/crates.io-index	6e1dd4122fc1595e8162618945476892eefca7b88c52820e74af6262213cae8f	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/regex	5e195de266e203441b2c8001d6ebefab1161a59e	regex-automata	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
regex-syntax	0.8.10	registry+https://github.com/rust-lang/crates.io-index	dc897dd8d9e8bd1ed8cdad82b5966c3e0ecae09fb1907d58efaa013543185d0a	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/regex	839d16bc65b60e2006d3599d20bfa6efc14049d8	regex-syntax	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb;src/unicode_tables/LICENSE-UNICODE@sha256:74db5baf44a41b1000312c673544b3374e4198af5605c7f9080a402cec42cfa3
regorus	0.10.1	registry+https://github.com/rust-lang/crates.io-index	419a0413adeece71e4d4a64fb75adc359cb807496f0dfd10f429517be908b807	MIT AND Apache-2.0 AND BSD-3-Clause	MIT AND Apache-2.0 AND BSD-3-Clause	https://github.com/microsoft/regorus	acf7f7a25ec718be7c0d58eb2bd8dd1e6c0163df		LICENSE@sha256:2836b281f079ac44674ddde653b2933d5fb028638d2358e744d0585fcf05c2a8
ring	0.17.14	registry+https://github.com/rust-lang/crates.io-index	a4689e6c2294d81e88dc6261c768b63bc4fcdb852be6d1352498b114f61383b7	Apache-2.0 AND ISC	Apache-2.0 AND ISC	https://github.com/briansmith/ring	2723abbca9e83347d82b056d5b239c6604f786df		LICENSE@sha256:b3d734001a94efff3579978d953391aa7115f877657d25eb54037a43875d078a;LICENSE-BoringSSL@sha256:005fc765ddc5115da796cca915baa9557abae13ff35e0a47c47affc56f6c414d;LICENSE-other-bits@sha256:f025ccfb7dfb6bdfedc75ca0f67acc69e6fb4998143d834f7c2f38a29989680f;src/polyfill/once_cell/LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;src/polyfill/once_cell/LICENSE-MIT@sha256:6ee2ed6c77710de911761acd5fc1ad1da00f476beb1a7ef27e78c2d1858deafc;third_party/fiat/LICENSE@sha256:9eacbcb81be660840c714a560a9d65ba07913db98dd4baf969f78dd499fdd60f
rustc_version	0.4.1	registry+https://github.com/rust-lang/crates.io-index	cfcb3a22ef46e85b45de6ee7e79d063319ebb6594faafcf1c225ea92ab6e9b92	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/djc/rustc-version-rs	eeca449cca83e24150e46739e797aa82e9142809		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:c9a75f18b9ab2927829a208fc6aa2cf4e63b8420887ba29cdb265d6619ae82d5
rustix	1.1.4	registry+https://github.com/rust-lang/crates.io-index	b6fe4565b9518b83ef4f91bb47ce29620ca828bd32cb7e408f0062e9930ba190	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/bytecodealliance/rustix	c4caf5caaa7e93828a2e4a4cdba1dd0171e45717		COPYRIGHT@sha256:377c2e7c53250cc5905c0b0532d35973392af16ffb9596a41d99d202cf3617c9;LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-Apache-2.0_WITH_LLVM-exception@sha256:268872b9816f90fd8e85db5a28d33f8150ebb8dd016653fb39ef1f94f2686bc5;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
rustls	0.23.40	registry+https://github.com/rust-lang/crates.io-index	ef86cd5876211988985292b91c96a8f2d298df24e75989a43a3c73f2d4d8168b	Apache-2.0 OR ISC OR MIT	Apache-2.0 OR ISC OR MIT	https://github.com/rustls/rustls	b44c09fbca5172b3f5e5ed6ba2ffe6fcd934e07a	rustls	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-ISC@sha256:7cfafc877eccc46c0e346ccbaa5c51bb6b894d2b818e617d970211e232785ad4;LICENSE-MIT@sha256:709e3175b4212f7b13aa93971c9f62ff8c69ec45ad8c6532a7e0c41d7a7d6f8c
rustls-pki-types	1.14.1	registry+https://github.com/rust-lang/crates.io-index	30a7197ae7eb376e574fe940d068c30fe0462554a3ddbe4eca7838e049c937a9	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rustls/pki-types	bb3c1da0e69e8ee3dcdfb16c245f974d636ed481		LICENSE-APACHE@sha256:45fd05c4865e7c350b98ad7ac50e1b15462d49af4a91e9b0c9dd933dc9a69742;LICENSE-MIT@sha256:9117d922e667125508dde62b02c1f57ed22f5ad21eb536aa2e2d99e1c796e639
rustls-webpki	0.103.13	registry+https://github.com/rust-lang/crates.io-index	61c429a8649f110dddef65e2a5ad240f747e85f7758a6bccc7e5777bd33f756e	ISC	ISC	https://github.com/rustls/webpki	2879b2ce7a476181ac3050f73fe0835f04728e86		LICENSE@sha256:5b698ca13897be3afdb7174256fa1574f8c6892b8bea1a66dd6469d3fe27885a
ryu	1.0.23	registry+https://github.com/rust-lang/crates.io-index	9774ba4a74de5f7b1c1451ed6cd5285a32eddb5cccb8cc655a4e50009e06477f	Apache-2.0 OR BSL-1.0	Apache-2.0 OR BSL-1.0	https://github.com/dtolnay/ryu	f0b52bb194befe6fd242154f2182fafd43a819b8		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-BOOST@sha256:c9bff75738922193e67fa726fa225535870d2aa1059f91452c411736284ad566
schemars	1.2.1	registry+https://github.com/rust-lang/crates.io-index	a2b42f36aa1cd011945615b92222f6bf73c599a102a300334cd7f8dbeec726cc	MIT	MIT	https://github.com/GREsau/schemars	5ef5da1e9aecd0e949b591fbb1832fe53fa3e8ba	schemars	LICENSE@sha256:1954992a2b32e8a2af24a4c11b726902e344c1934b947a77f04d404908f8db30
schemars_derive	1.2.1	registry+https://github.com/rust-lang/crates.io-index	7d115b50f4aaeea07e79c1912f645c7513d81715d0420f8bc77a18c6260b307f	MIT	MIT	https://github.com/GREsau/schemars	5ef5da1e9aecd0e949b591fbb1832fe53fa3e8ba	schemars_derive	LICENSE@sha256:1954992a2b32e8a2af24a4c11b726902e344c1934b947a77f04d404908f8db30
scopeguard	1.2.0	registry+https://github.com/rust-lang/crates.io-index	94143f37725109f92c262ed2cf5e59bce7498c01bcc1502d7b9afe439a4e9f49	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/bluss/scopeguard	bb988222848d39b0b9037b29da3a3a1eb05ebf4b		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:fb77f0a9c53e473abe5103c8632ef9f0f2874d4fb3f17cb2d8c661aab9cee9d7
semver	1.0.28	registry+https://github.com/rust-lang/crates.io-index	8a7852d02fc848982e0c167ef163aaff9cd91dc640ba85e263cb1ce46fae51cd	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/semver	7625c7aa3f0e8ba21e099d1765bcebcb72aa8816		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde	1.0.228	registry+https://github.com/rust-lang/crates.io-index	9a8e94ea7f378bd32cbbd37198a4a91436180c5bb472411e48b5ec2e2124ae9e	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/serde-rs/serde	a866b336f14aa57a07f0d0be9f8762746e64ecb4	serde	LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_core	1.0.228	registry+https://github.com/rust-lang/crates.io-index	41d385c7d4ca58e59fc732af25c3983b67ac852c1a25000afe1175de458b67ad	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/serde-rs/serde	a866b336f14aa57a07f0d0be9f8762746e64ecb4	serde_core	LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_derive	1.0.228	registry+https://github.com/rust-lang/crates.io-index	d540f220d3187173da220f885ab66608367b6574e925011a9353e4badda91d79	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/serde-rs/serde	a866b336f14aa57a07f0d0be9f8762746e64ecb4	serde_derive	LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_derive_internals	0.29.1	registry+https://github.com/rust-lang/crates.io-index	18d26a20a969b9e3fdf2fc2d9f21eda6c40e2de84c9408bb5d3b05d499aae711	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/serde-rs/serde	87f635e54d5359fa0eb94b1ef0a684ee3d24cb85	serde_derive_internals	LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_json	1.0.149	registry+https://github.com/rust-lang/crates.io-index	83fc039473c5595ace860d8c4fafa220ff474b3fc6bfdb4293327f1a37e94d86	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/serde-rs/json	4f6dbfac79647d032b0997b5ab73022340c6dab7		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_repr	0.1.20	registry+https://github.com/rust-lang/crates.io-index	175ee3e80ae9982737ca543e96133087cbd9a485eecc3bc4de9c1a37b47ea59c	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/serde-repr	dddfad6f5a6e6ba904461a5dc3f12a458ddb0f81		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_spanned	1.1.1	registry+https://github.com/rust-lang/crates.io-index	6662b5879511e06e8999a8a235d848113e942c9124f211511b16466ee2995f26	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/toml-rs/toml	9db8aad6eafbc62f6b9d1950117649cc41eaf695	crates/serde_spanned	LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:6efb0476a1cc085077ed49357026d8c173bf33017278ef440f222fb9cbcb66e6
serde_yaml	0.9.34+deprecated	registry+https://github.com/rust-lang/crates.io-index	6a8b1a1a2ebf674015cc02edccce75287f1a0130d394307b36743c2f5d504b47	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/serde-yaml	2009506d33767dfc88e979d6bc0d53d09f941c94		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_yaml_ng	0.10.0	registry+https://github.com/rust-lang/crates.io-index	7b4db627b98b36d4203a7b458cf3573730f2bb591b28871d916dfa9efabfd41f	MIT	MIT	https://github.com/acatton/serde-yaml-ng	45bce7bd7efb754ffc9dc910f3d1bae7edd0adf4		LICENSE@sha256:4cb6f99bc6158a9feba329a21ac24020c3b2cc6b6597645023adb8ae1371bd74
sha1	0.10.6	registry+https://github.com/rust-lang/crates.io-index	e3bf829a2d51ab4a5ddf1352d8470c140cadc8301b2ae1789db023f01cedd6ba	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/RustCrypto/hashes	7aba4b52715f9cb17a90303bab55bd59471d65ae	sha1	LICENSE-APACHE@sha256:a9040321c3712d8fd0b09cf52b17445de04a23a10165049ae187cd39e5c86be5;LICENSE-MIT@sha256:b4eb00df6e2a4d22518fcaa6a2b4646f249b3a3c9814509b22bd2091f1392ff1
sha2	0.10.9	registry+https://github.com/rust-lang/crates.io-index	a7507d819769d01a365ab707794a4084392c824f54a7a6a7862f8c3d0892b283	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/RustCrypto/hashes	82c36a428f8d6f05f3bfccdedb243e9d1f85359d	sha2	LICENSE-APACHE@sha256:a9040321c3712d8fd0b09cf52b17445de04a23a10165049ae187cd39e5c86be5;LICENSE-MIT@sha256:b4eb00df6e2a4d22518fcaa6a2b4646f249b3a3c9814509b22bd2091f1392ff1
sharded-slab	0.1.7	registry+https://github.com/rust-lang/crates.io-index	f40ca3c46823713e0d4209592e8d6e826aa57e928f09752619fc696c499637f6	MIT	MIT	https://github.com/hawkw/sharded-slab	40579b92debe2ef283a455eb379945e023080ff3		LICENSE@sha256:eafbfa606bc005ed7fd2f623d65af17ffe4ef7c017221ac14405bf4140771ea9
